"sale_date";"sale_time";"customer_id";"gender";"age";"category";"quantiy";"price_per_unit";"cogs";"total_sale"
"2023-09-27";"20:01:00";155;"Female";20;"Beauty";3;30;13;90
"2023-03-03";"17:18:00";66;"Female";60;"Clothing";2;300;78;600
"2023-07-31";"22:16:00";139;"Female";51;"Electronics";1;500;215;500
"2022-08-04";"17:01:00";14;"Female";20;"Beauty";3;30;10;90
"2023-07-31";"21:54:00";102;"Female";60;"Clothing";2;300;87;600
"2023-04-30";"21:00:00";112;"Female";51;"Electronics";1;500;190;500
"2022-12-14";"22:45:00";104;"Male";41;"Electronics";1;500;165;500
"2022-02-01";"20:23:00";80;"Female";27;"Beauty";3;300;105;900
"2022-11-28";"22:49:00";38;"Female";58;"Beauty";3;300;147;900
"2022-06-17";"20:33:00";135;"Female";62;"Electronics";3;50;25;150
"2023-09-14";"19:01:00";58;"Female";26;"Beauty";2;500;235;1000
"2023-04-12";"18:24:00";86;"Male";41;"Electronics";1;500;180;500
"2023-11-04";"19:28:00";86;"Female";27;"Beauty";3;300;81;900
"2023-03-25";"21:31:00";140;"Female";58;"Beauty";3;300;108;900
"2023-03-13";"21:40:00";132;"Female";62;"Electronics";3;50;14;150
"2022-02-16";"20:44:00";154;"Female";26;"Beauty";2;500;240;1000
"2022-12-25";"18:37:00";39;"Male";56;"Beauty";1;500;215;500
"2022-10-14";"19:51:00";147;"Female";31;"Electronics";3;25;13;75
"2023-10-02";"22:17:00";57;"Male";56;"Beauty";1;500;195;500
"2023-08-23";"20:30:00";112;"Female";31;"Electronics";3;25;7;75
"2023-09-15";"20:33:00";30;"Female";32;"Beauty";4;30;13;120
"2022-01-24";"22:39:00";151;"Female";53;"Electronics";3;50;15;150
"2022-08-13";"20:33:00";127;"Female";32;"Beauty";4;30;8;120
"2023-08-13";"19:31:00";89;"Female";53;"Electronics";3;50;14;150
"2023-01-29";"20:22:00";55;"Female";54;"Beauty";3;500;175;1500
"2022-07-29";"19:45:00";98;"Female";54;"Beauty";3;500;170;1500
"2022-06-23";"17:02:00";7;"Male";37;"Beauty";4;30;11;120
"2022-12-01";"18:46:00";22;"Female";29;"Electronics";1;500;190;500
"2022-02-17";"19:44:00";1;"Female";34;"Beauty";2;50;28;100
"2023-01-15";"19:17:00";126;"Male";37;"Beauty";4;30;10;120
"2022-07-04";"19:09:00";40;"Female";29;"Electronics";1;500;125;500
"2023-03-28";"22:34:00";87;"Female";34;"Beauty";2;50;16;100
"2023-06-20";"20:28:00";21;"Female";41;"Electronics";2;25;9;50
"2022-11-11";"20:24:00";105;"Female";41;"Electronics";2;25;13;50
"2023-12-14";"19:44:00";39;"Female";38;"Beauty";2;25;8;50
"2022-03-26";"19:31:00";26;"Male";42;"Electronics";1;25;7;25
"2022-06-27";"17:14:00";86;"Female";53;"Electronics";1;300;150;300
"2022-04-30";"21:00:00";131;"Female";38;"Beauty";2;25;8;50
"2023-11-21";"21:55:00";7;"Male";42;"Electronics";1;25;13;25
"2023-02-17";"22:27:00";102;"Female";53;"Electronics";1;300;81;300
"2022-11-03";"19:39:00";114;"Female";50;"Beauty";2;50;13;100
"2023-07-19";"18:10:00";26;"Female";45;"Clothing";2;30;16;60
"2022-02-20";"19:38:00";131;"Female";36;"Clothing";2;25;13;50
"2023-01-20";"21:19:00";73;"Male";61;"Clothing";1;50;15;50
"2023-11-15";"19:25:00";109;"Female";50;"Beauty";2;50;15;100
"2022-05-17";"19:55:00";152;"Female";45;"Clothing";2;30;16;60
"2023-08-14";"19:17:00";116;"Female";36;"Clothing";2;25;11;50
"2023-07-18";"20:26:00";96;"Male";61;"Clothing";1;50;20;50
"2023-02-08";"17:43:00";106;"Male";22;"Electronics";3;500;245;1500
"2022-10-29";"17:30:00";122;"Female";58;"Beauty";3;300;126;900
"2022-07-07";"20:20:00";61;"Male";38;"Electronics";1;30;14;30
"2022-09-02";"18:18:00";31;"Male";61;"Clothing";1;25;12;25
"2022-02-06";"17:48:00";16;"Male";21;"Clothing";2;25;8;50
"2023-08-10";"17:29:00";38;"Male";50;"Clothing";1;500;210;500
"2022-03-31";"19:12:00";130;"Female";34;"Beauty";4;300;126;1200
"2022-04-01";"18:05:00";95;"Female";60;"Electronics";2;500;155;1000
"2022-07-16";"19:38:00";111;"Male";22;"Electronics";3;500;200;1500
"2023-04-26";"21:56:00";52;"Female";58;"Beauty";3;300;105;900
"2022-05-22";"19:26:00";154;"Male";38;"Electronics";1;30;16;30
"2023-05-14";"19:45:00";68;"Male";61;"Clothing";1;25;9;25
"2022-09-27";"21:19:00";116;"Male";21;"Clothing";2;25;6;50
"2022-04-21";"22:55:00";116;"Male";50;"Clothing";1;500;170;500
"2023-06-19";"22:39:00";91;"Female";34;"Beauty";4;300;150;1200
"2022-09-17";"18:19:00";68;"Female";60;"Electronics";2;500;215;1000
"2022-02-23";"19:06:00";77;"Female";61;"Electronics";1;500;235;500
"2023-11-30";"21:47:00";134;"Female";51;"Electronics";4;500;135;2000
"2022-12-18";"21:14:00";140;"Female";61;"Electronics";1;500;230;500
"2022-06-03";"22:42:00";141;"Female";51;"Electronics";4;500;165;2000
"2023-05-23";"18:36:00";100;"Female";43;"Electronics";3;300;153;900
"2023-07-06";"22:20:00";35;"Male";39;"Beauty";4;30;12;120
"2023-10-31";"18:25:00";22;"Female";43;"Electronics";3;300;132;900
"2022-12-31";"18:18:00";152;"Male";39;"Beauty";4;30;11;120
"2022-09-28";"18:48:00";137;"Male";48;"Clothing";2;50;19;100
"2023-08-13";"19:51:00";137;"Female";60;"Clothing";4;300;108;1200
"2023-04-13";"20:47:00";29;"Male";62;"Clothing";1;25;9;25
"2023-03-29";"19:01:00";134;"Male";59;"Clothing";2;30;14;60
"2023-11-12";"17:51:00";79;"Male";48;"Clothing";2;50;22;100
"2022-02-12";"19:16:00";39;"Female";60;"Clothing";4;300;87;1200
"2023-05-14";"20:52:00";147;"Male";62;"Clothing";1;25;8;25
"2022-06-29";"22:04:00";67;"Male";59;"Clothing";2;30;13;60
"2023-03-11";"20:26:00";93;"Female";45;"Clothing";4;50;23;200
"2023-09-19";"20:25:00";98;"Male";29;"Clothing";2;300;114;600
"2022-11-29";"17:43:00";46;"Female";35;"Clothing";3;50;21;150
"2022-12-21";"18:40:00";150;"Male";20;"Clothing";2;30;16;60
"2022-11-03";"17:31:00";105;"Female";45;"Clothing";4;50;21;200
"2022-06-18";"19:37:00";81;"Male";29;"Clothing";2;300;147;600
"2022-09-17";"22:38:00";105;"Female";35;"Clothing";3;50;17;150
"2022-10-13";"17:44:00";22;"Male";20;"Clothing";2;30;15;60
"2022-12-01";"17:14:00";153;"Male";21;"Clothing";4;50;19;200
"2022-07-10";"22:01:00";148;"Male";21;"Clothing";4;50;14;200
"2022-07-20";"17:08:00";127;"Female";43;"Clothing";2;50;27;100
"2023-07-05";"22:52:00";32;"Male";58;"Beauty";2;300;123;600
"2023-01-26";"19:49:00";91;"Female";50;"Electronics";4;50;16;200
"2023-08-20";"19:20:00";105;"Female";43;"Clothing";2;50;14;100
"2022-04-08";"20:32:00";90;"Male";58;"Beauty";2;300;81;600
"2022-08-04";"22:15:00";19;"Female";50;"Electronics";4;50;22;200
"2023-12-23";"18:19:00";146;"Male";45;"Beauty";2;50;25;100
"2023-10-28";"19:56:00";133;"Female";47;"Clothing";4;30;9;120
"2022-04-03";"22:12:00";52;"Female";22;"Electronics";3;50;21;150
"2023-09-27";"19:29:00";133;"Male";47;"Beauty";2;500;240;1000
"2022-04-09";"21:36:00";45;"Male";45;"Beauty";2;50;14;100
"2023-07-23";"19:08:00";30;"Female";47;"Clothing";4;30;13;120
"2023-09-21";"20:51:00";85;"Female";22;"Electronics";3;50;23;150
"2022-06-17";"22:30:00";52;"Male";47;"Beauty";2;500;245;1000
"2022-05-02";"17:01:00";17;"Female";35;"Electronics";4;50;27;200
"2022-04-10";"19:53:00";127;"Male";55;"Clothing";1;500;145;500
"2023-10-16";"19:28:00";70;"Female";35;"Electronics";4;50;18;200
"2023-12-17";"20:23:00";106;"Male";55;"Clothing";1;500;260;500
"2023-02-23";"18:13:00";41;"Male";53;"Beauty";4;300;138;1200
"2023-10-06";"22:53:00";53;"Male";22;"Electronics";1;30;16;30
"2023-07-10";"17:18:00";16;"Male";53;"Beauty";4;300;87;1200
"2023-08-07";"20:22:00";74;"Male";22;"Electronics";1;30;10;30
"2023-12-01";"18:14:00";107;"Female";31;"Electronics";1;25;14;25
"2023-11-16";"21:26:00";120;"Male";25;"Electronics";1;25;12;25
"2022-04-29";"20:49:00";132;"Male";52;"Electronics";4;50;19;200
"2022-06-09";"22:53:00";91;"Male";49;"Clothing";1;500;185;500
"2023-03-21";"17:29:00";94;"Male";42;"Clothing";2;50;26;100
"2023-06-19";"19:00:00";105;"Female";60;"Electronics";4;30;9;120
"2023-06-01";"21:55:00";130;"Female";31;"Electronics";1;25;12;25
"2023-07-15";"18:36:00";92;"Male";25;"Electronics";1;25;12;25
"2023-11-30";"21:07:00";35;"Male";52;"Electronics";4;50;18;200
"2023-06-15";"22:32:00";109;"Male";49;"Clothing";1;500;170;500
"2022-05-22";"17:22:00";95;"Male";42;"Clothing";2;50;16;100
"2022-10-25";"19:00:00";75;"Female";60;"Electronics";4;30;15;120
"2022-12-04";"21:03:00";89;"Female";63;"Electronics";3;300;129;900
"2023-04-17";"18:08:00";36;"Female";63;"Electronics";3;300;159;900
"2022-03-08";"20:10:00";31;"Female";42;"Electronics";1;30;14;30
"2023-07-03";"22:10:00";139;"Male";36;"Clothing";4;25;12;100
"2022-09-20";"21:52:00";46;"Female";56;"Electronics";3;500;190;1500
"2023-07-18";"19:23:00";117;"Female";42;"Electronics";1;30;12;30
"2023-10-17";"21:20:00";80;"Male";36;"Clothing";4;25;13;100
"2022-09-14";"20:58:00";32;"Female";56;"Electronics";3;500;205;1500
"2023-01-10";"19:52:00";154;"Male";46;"Electronics";1;500;190;500
"2023-12-03";"17:42:00";66;"Female";56;"Electronics";2;50;25;100
"2023-04-24";"21:50:00";140;"Male";30;"Clothing";3;500;135;1500
"2022-02-05";"21:08:00";5;"Female";30;"Electronics";2;30;13;60
"2022-08-13";"18:26:00";37;"Male";46;"Electronics";1;500;155;500
"2022-11-08";"22:28:00";58;"Female";56;"Electronics";2;50;27;100
"2023-06-01";"20:40:00";62;"Male";30;"Clothing";3;500;170;1500
"2022-06-05";"22:50:00";19;"Female";30;"Electronics";2;30;12;60
"2023-09-16";"22:34:00";79;"Female";53;"Electronics";3;30;10;90
"2022-11-02";"21:47:00";149;"Female";53;"Electronics";3;30;11;90
"2022-01-14";"21:47:00";42;"Male";29;"Electronics";3;30;9;90
"2023-04-11";"19:37:00";118;"Male";39;"Clothing";2;30;9;60
"2022-01-04";"22:05:00";148;"Male";54;"Electronics";1;50;27;50
"2023-09-21";"20:32:00";2;"Male";61;"Electronics";1;300;153;300
"2023-09-26";"20:13:00";63;"Male";22;"Beauty";2;500;175;1000
"2023-10-15";"19:34:00";134;"Female";57;"Electronics";2;30;8;60
"2022-02-21";"18:16:00";82;"Male";29;"Electronics";3;30;15;90
"2022-07-13";"17:08:00";101;"Male";39;"Clothing";2;30;13;60
"2023-11-11";"20:57:00";122;"Male";54;"Electronics";1;50;19;50
"2022-05-16";"21:02:00";109;"Male";61;"Electronics";1;300;105;300
"2023-06-14";"20:03:00";37;"Male";22;"Beauty";2;500;175;1000
"2023-05-19";"21:35:00";70;"Female";57;"Electronics";2;30;9;60
"2022-11-01";"19:29:00";84;"Male";22;"Beauty";4;300;111;1200
"2022-10-16";"22:00:00";155;"Female";49;"Beauty";3;25;6;75
"2023-08-28";"18:21:00";32;"Male";22;"Beauty";4;300;78;1200
"2023-04-22";"21:28:00";54;"Female";49;"Beauty";3;25;12;75
"2023-06-22";"20:04:00";58;"Female";23;"Clothing";1;30;15;30
"2022-06-07";"19:06:00";98;"Female";19;"Beauty";1;500;200;500
"2023-01-31";"21:11:00";90;"Female";56;"Clothing";4;300;132;1200
"2022-08-15";"22:26:00";145;"Female";23;"Clothing";1;30;12;30
"2023-09-23";"17:04:00";72;"Female";19;"Beauty";1;500;250;500
"2022-03-08";"21:29:00";145;"Female";56;"Clothing";4;300;132;1200
"2022-03-29";"18:51:00";71;"Female";27;"Beauty";3;25;11;75
"2022-11-03";"21:35:00";90;"Male";52;"Electronics";4;300;105;1200
"2023-12-11";"17:12:00";99;"Male";42;"Electronics";1;30;11;30
"2022-12-10";"20:15:00";24;"Female";27;"Beauty";3;25;11;75
"2022-05-31";"22:24:00";108;"Male";52;"Electronics";4;300;162;1200
"2023-01-10";"22:46:00";74;"Male";42;"Electronics";1;30;15;30
"2022-03-21";"19:41:00";10;"Female";51;"Electronics";4;30;9;120
"2023-10-05";"17:39:00";10;"Female";64;"Electronics";4;50;56;200
"2023-11-02";"20:25:00";154;"Female";59;"Beauty";3;25;25;75
"2022-05-03";"20:15:00";58;"Female";51;"Electronics";4;30;32;120
"2023-02-20";"20:05:00";23;"Female";64;"Electronics";4;50;49;200
"2023-10-25";"19:03:00";20;"Female";59;"Beauty";3;25;26;75
"2022-08-06";"19:12:00";30;"Male";34;"Electronics";1;30;29;30
"2022-02-05";"19:08:00";48;"Female";34;"Beauty";3;300;342;900
"2022-01-08";"17:27:00";51;"Female";46;"Beauty";1;25;27;25
"2022-05-01";"17:09:00";77;"Male";34;"Electronics";1;30;35;30
"2022-11-18";"20:48:00";121;"Female";34;"Beauty";3;300;363;900
"2023-08-30";"18:34:00";105;"Female";46;"Beauty";1;25;27;25
"2023-08-11";"20:03:00";32;"Female";51;"Electronics";1;300;372;300
"2023-09-23";"19:51:00";2;"Male";62;"Electronics";3;50;62;150
"2023-07-17";"20:33:00";4;"Female";62;"Electronics";4;300;333;1200
"2023-04-05";"21:15:00";139;"Female";51;"Clothing";3;25;24;75
"2022-10-09";"22:34:00";51;"Female";51;"Electronics";1;300;336;300
"2023-02-28";"20:55:00";47;"Male";62;"Electronics";3;50;63;150
"2022-05-12";"22:16:00";119;"Female";62;"Electronics";4;300;297;1200
"2023-05-24";"22:19:00";6;"Female";51;"Clothing";3;25;31;75
"2022-11-10";"22:01:00";74;"Male";38;"Clothing";4;50;49;200
"2022-05-04";"21:48:00";133;"Male";23;"Beauty";2;30;35;60
"2023-09-11";"22:40:00";141;"Female";62;"Clothing";3;30;35;90
"2023-10-09";"21:11:00";52;"Male";38;"Clothing";4;50;60;200
"2022-09-07";"20:49:00";47;"Male";23;"Beauty";2;30;35;60
"2022-09-16";"20:07:00";155;"Female";62;"Clothing";3;30;30;90
"2023-12-12";"18:31:00";131;"Female";27;"Clothing";4;500;570;2000
"2022-10-25";"21:07:00";143;"Male";34;"Beauty";1;30;29;30
"2022-09-17";"22:18:00";151;"Male";55;"Beauty";2;50;55;100
"2023-11-20";"19:29:00";83;"Male";56;"Clothing";1;500;480;500
"2022-11-11";"22:27:00";130;"Female";27;"Clothing";4;500;555;2000
"2023-09-03";"20:52:00";146;"Male";34;"Beauty";1;30;37;30
"2022-11-28";"22:25:00";107;"Male";55;"Beauty";2;50;55;100
"2023-09-09";"20:10:00";126;"Male";56;"Clothing";1;500;530;500
"2022-09-15";"21:00:00";141;"Female";57;"Beauty";4;50;63;200
"2022-09-30";"21:26:00";66;"Female";53;"Clothing";4;500;525;2000
"2023-09-17";"20:12:00";24;"Female";63;"Electronics";2;25;25;50
"2023-11-08";"19:58:00";115;"Female";42;"Clothing";2;25;25;50
"2023-11-02";"23:00:00";57;"Male";62;"Beauty";2;30;34;60
"2022-09-11";"21:08:00";137;"Female";57;"Beauty";4;50;58;200
"2023-12-03";"19:58:00";108;"Female";53;"Clothing";4;500;605;2000
"2022-10-26";"21:51:00";150;"Female";63;"Electronics";2;25;25;50
"2023-12-27";"22:09:00";99;"Female";42;"Clothing";2;25;30;50
"2022-09-26";"18:39:00";41;"Male";62;"Beauty";2;30;31;60
"2022-10-09";"22:29:00";130;"Male";27;"Beauty";3;50;60;150
"2023-09-07";"21:49:00";72;"Female";19;"Electronics";2;300;291;600
"2022-12-02";"18:54:00";21;"Male";43;"Clothing";2;300;321;600
"2022-11-21";"19:43:00";13;"Male";54;"Beauty";1;25;26;25
"2023-10-18";"19:04:00";20;"Male";27;"Beauty";3;50;55;150
"2023-10-01";"19:02:00";31;"Female";19;"Electronics";2;300;345;600
"2022-10-25";"20:50:00";97;"Male";43;"Clothing";2;300;297;600
"2023-12-27";"21:15:00";44;"Male";54;"Beauty";1;25;31;25
"2023-09-16";"22:02:00";6;"Female";52;"Electronics";2;25;31;50
"2023-10-23";"20:51:00";60;"Male";46;"Beauty";4;300;354;1200
"2023-10-07";"21:34:00";48;"Male";30;"Beauty";4;30;29;120
"2022-10-11";"19:47:00";18;"Female";52;"Electronics";2;25;27;50
"2022-12-30";"19:30:00";71;"Male";46;"Beauty";4;300;315;1200
"2022-12-01";"19:15:00";61;"Male";30;"Beauty";4;30;34;120
"2022-12-20";"17:12:00";54;"Male";25;"Electronics";1;300;315;300
"2023-12-21";"17:05:00";81;"Male";25;"Electronics";1;300;366;300
"2022-09-12";"21:09:00";70;"Female";40;"Electronics";2;500;595;1000
"2023-10-20";"22:32:00";21;"Female";40;"Electronics";2;500;535;1000
"2022-10-01";"20:33:00";96;"Female";59;"Clothing";1;500;540;500
"2022-09-22";"22:53:00";111;"Male";52;"Electronics";1;30;31;30
"2022-09-07";"17:53:00";43;"Female";59;"Clothing";1;500;620;500
"2023-12-29";"18:11:00";92;"Male";52;"Electronics";1;30;30;30
"2023-10-11";"19:27:00";116;"Male";55;"Clothing";4;50;52;200
"2023-12-01";"21:41:00";75;"Male";47;"Clothing";3;30;36;90
"2022-12-31";"22:44:00";73;"Female";22;"Clothing";4;300;369;1200
"2022-10-13";"21:49:00";107;"Male";23;"Beauty";3;25;29;75
"2023-10-09";"18:05:00";24;"Female";50;"Clothing";4;50;49;200
"2023-10-09";"22:06:00";130;"Male";55;"Clothing";4;50;62;200
"2022-10-25";"20:47:00";129;"Male";47;"Clothing";3;30;36;90
"2022-11-26";"20:42:00";45;"Female";22;"Clothing";4;300;342;1200
"2022-09-11";"19:32:00";124;"Male";23;"Beauty";3;25;29;75
"2022-11-21";"17:59:00";24;"Female";50;"Clothing";4;50;55;200
"2022-10-31";"18:08:00";18;"Male";41;"Clothing";4;30;29;120
"2022-09-30";"19:48:00";110;"Female";64;"Clothing";2;50;50;100
"2022-09-30";"23:00:00";49;"Male";37;"Clothing";4;50;60;200
"2022-12-03";"17:28:00";73;"Male";41;"Clothing";4;30;29;120
"2023-10-11";"19:50:00";103;"Female";64;"Clothing";2;50;60;100
"2022-09-18";"20:58:00";98;"Male";37;"Clothing";4;50;50;200
"2022-09-01";"19:22:00";28;"Female";43;"Beauty";3;300;375;900
"2023-11-28";"21:52:00";60;"Female";44;"Beauty";3;25;26;75
"2023-10-01";"19:44:00";86;"Male";56;"Electronics";2;50;60;100
"2023-11-30";"17:23:00";30;"Male";32;"Electronics";2;25;28;50
"2022-12-28";"17:10:00";54;"Female";43;"Beauty";3;300;342;900
"2023-11-12";"19:33:00";104;"Female";44;"Beauty";3;25;31;75
"2023-10-01";"19:09:00";132;"Male";56;"Electronics";2;50;51;100
"2022-09-10";"21:36:00";87;"Male";32;"Electronics";2;25;25;50
"2023-09-08";"18:48:00";85;"Male";23;"Electronics";2;50;51;100
"2023-10-28";"21:13:00";82;"Female";22;"Beauty";2;25;28;50
"2022-09-10";"21:16:00";2;"Female";34;"Beauty";1;50;56;50
"2023-09-14";"20:47:00";49;"Male";23;"Electronics";2;50;52;100
"2022-10-25";"17:54:00";78;"Female";22;"Beauty";2;25;27;50
"2022-12-16";"22:40:00";96;"Female";34;"Beauty";1;50;48;50
"2023-11-22";"20:34:00";86;"Male";42;"Electronics";4;50;62;200
"2023-11-07";"17:27:00";14;"Male";42;"Electronics";4;50;59;200
"2022-09-16";"19:34:00";139;"Female";29;"Electronics";4;50;51;200
"2022-11-13";"17:25:00";106;"Male";47;"Beauty";4;500;600;2000
"2022-12-29";"18:43:00";2;"Female";29;"Electronics";4;50;56;200
"2023-11-10";"21:17:00";57;"Male";47;"Beauty";4;500;480;2000
"2022-10-08";"19:14:00";72;"Female";41;"Electronics";2;25;26;50
"2023-12-08";"17:41:00";141;"Female";41;"Electronics";2;25;28;50
"2022-09-24";"19:01:00";75;"Female";60;"Clothing";4;300;318;1200
"2023-12-01";"17:04:00";29;"Female";60;"Clothing";4;300;291;1200
"2023-11-23";"19:51:00";108;"Female";18;"Clothing";3;25;24;75
"2023-09-01";"22:35:00";66;"Female";18;"Clothing";3;25;29;75
"2023-11-26";"19:39:00";30;"Female";62;"Clothing";2;25;29;50
"2022-09-04";"19:36:00";30;"Female";19;"Electronics";4;500;570;2000
"2023-10-25";"20:13:00";78;"Female";26;"Electronics";4;25;25;100
"2023-12-14";"21:22:00";56;"Female";62;"Clothing";2;25;26;50
"2022-10-13";"19:59:00";75;"Female";19;"Electronics";4;500;615;2000
"2022-10-19";"18:16:00";29;"Female";26;"Electronics";4;25;25;100
"2023-09-21";"20:58:00";73;"Female";43;"Clothing";3;50;49;150
"2022-10-21";"18:09:00";52;"Male";32;"Beauty";2;25;28;50
"2023-09-22";"17:32:00";25;"Male";32;"Clothing";1;50;52;50
"2023-12-22";"18:20:00";102;"Male";18;"Clothing";3;50;57;150
"2022-11-02";"21:47:00";145;"Female";60;"Beauty";1;300;315;300
"2023-09-29";"21:21:00";9;"Female";43;"Clothing";3;50;54;150
"2022-10-19";"21:12:00";150;"Male";32;"Beauty";2;25;29;50
"2022-10-01";"17:50:00";79;"Male";32;"Clothing";1;50;59;50
"2022-09-12";"20:57:00";21;"Male";18;"Clothing";3;50;54;150
"2022-12-22";"19:40:00";26;"Female";60;"Beauty";1;300;351;300
"2023-09-29";"22:32:00";44;"Female";21;"Beauty";2;300;375;600
"2022-10-11";"20:18:00";116;"Female";25;"Beauty";4;50;55;200
"2023-09-25";"20:18:00";140;"Female";42;"Beauty";4;50;58;200
"2022-12-31";"19:16:00";130;"Female";21;"Beauty";2;300;336;600
"2023-11-24";"17:49:00";20;"Female";25;"Beauty";4;50;48;200
"2022-10-23";"19:29:00";74;"Female";42;"Beauty";4;50;63;200
"2022-10-21";"18:31:00";85;"Male";24;"Electronics";4;25;25;100
"2023-09-19";"22:59:00";78;"Male";49;"Beauty";2;30;36;60
"2022-10-01";"21:47:00";19;"Male";24;"Electronics";4;25;31;100
"2022-10-13";"21:45:00";148;"Male";49;"Beauty";2;30;31;60
"2023-12-19";"20:21:00";108;"Female";23;"Electronics";3;25;27;75
"2023-10-06";"17:43:00";41;"Female";38;"Electronics";1;30;37;30
"2023-09-10";"17:28:00";26;"Female";23;"Electronics";3;25;25;75
"2023-09-28";"17:38:00";119;"Female";38;"Electronics";1;30;29;30
"2022-11-24";"20:39:00";144;"Male";64;"Beauty";3;30;34;90
"2023-12-22";"18:46:00";13;"Male";42;"Beauty";1;50;60;50
"2023-10-25";"22:11:00";30;"Male";64;"Beauty";3;30;34;90
"2023-11-16";"17:51:00";83;"Male";42;"Beauty";1;50;50;50
"2022-12-31";"19:18:00";122;"Male";41;"Clothing";2;50;50;100
"2022-09-22";"18:41:00";121;"Male";41;"Clothing";2;50;59;100
"2023-11-13";"19:18:00";110;"Female";62;"Electronics";1;300;375;300
"2022-10-05";"22:26:00";63;"Female";28;"Electronics";3;30;29;90
"2023-12-31";"20:40:00";150;"Female";62;"Electronics";1;300;330;300
"2023-10-17";"21:47:00";12;"Female";28;"Electronics";3;30;33;90
"2023-11-11";"22:16:00";38;"Female";56;"Clothing";3;30;37;90
"2022-12-14";"22:51:00";124;"Female";62;"Beauty";2;50;50;100
"2023-09-05";"21:03:00";87;"Female";50;"Electronics";3;300;321;900
"2022-10-02";"20:58:00";88;"Female";56;"Clothing";3;30;29;90
"2023-10-16";"18:09:00";51;"Female";62;"Beauty";2;50;62;100
"2023-10-29";"17:30:00";93;"Female";50;"Electronics";3;300;318;900
"2023-09-12";"17:53:00";15;"Female";64;"Electronics";2;50;52;100
"2023-10-27";"17:12:00";137;"Female";64;"Electronics";2;50;62;100
"2022-11-12";"20:30:00";101;"Male";23;"Electronics";1;300;297;300
"2022-09-10";"21:04:00";101;"Male";39;"Beauty";1;25;31;25
"2022-10-07";"20:53:00";88;"Male";39;"Electronics";2;50;51;100
"2023-11-25";"22:14:00";35;"Male";23;"Electronics";1;300;330;300
"2023-12-10";"19:24:00";72;"Male";39;"Beauty";1;25;28;25
"2022-10-24";"22:47:00";117;"Male";39;"Electronics";2;50;54;100
"2023-10-07";"20:42:00";121;"Male";31;"Electronics";1;300;375;300
"2023-09-13";"18:30:00";107;"Male";57;"Electronics";3;50;56;150
"2022-10-30";"21:01:00";65;"Female";26;"Clothing";4;500;555;2000
"2023-12-06";"20:20:00";137;"Female";27;"Electronics";4;25;29;100
"2023-12-12";"17:28:00";122;"Male";31;"Electronics";1;300;354;300
"2023-12-23";"21:16:00";118;"Male";57;"Electronics";3;50;58;150
"2022-10-10";"19:13:00";19;"Female";26;"Clothing";4;500;495;2000
"2022-11-24";"19:18:00";64;"Female";27;"Electronics";4;25;27;100
"2023-12-29";"19:14:00";43;"Female";32;"Clothing";3;300;312;900
"2023-12-06";"22:13:00";34;"Female";61;"Clothing";4;500;510;2000
"2022-12-31";"21:18:00";93;"Female";32;"Clothing";3;300;306;900
"2023-11-10";"17:02:00";144;"Female";61;"Clothing";4;500;615;2000
"2023-12-30";"21:15:00";117;"Female";55;"Electronics";4;500;590;2000
"2023-10-23";"20:34:00";117;"Female";26;"Clothing";1;500;580;500
"2023-10-29";"19:43:00";71;"Male";26;"Electronics";1;300;288;300
"2023-10-21";"18:44:00";108;"Female";55;"Electronics";4;500;555;2000
"2023-09-17";"18:35:00";144;"Female";26;"Clothing";1;500;535;500
"2022-10-22";"19:41:00";17;"Male";26;"Electronics";1;300;339;300
"2022-10-12";"22:09:00";78;"Male";27;"Beauty";3;25;25;75
"2022-12-24";"17:47:00";24;"Male";51;"Electronics";3;300;321;900
"2023-10-18";"21:27:00";40;"Female";21;"Beauty";4;25;28;100
"2023-12-31";"18:11:00";127;"Male";41;"Clothing";4;30;37;120
"2023-09-20";"22:32:00";39;"Female";35;"Electronics";1;50;58;50
"2023-09-13";"17:47:00";104;"Male";27;"Beauty";3;25;25;75
"2023-12-16";"21:44:00";29;"Male";51;"Electronics";3;300;291;900
"2022-10-11";"18:54:00";140;"Female";21;"Beauty";4;25;27;100
"2022-11-19";"21:44:00";109;"Male";41;"Clothing";4;30;32;120
"2022-09-02";"22:48:00";80;"Female";35;"Electronics";1;50;56;50
"2023-12-01";"19:02:00";1;"Male";64;"Electronics";4;30;35;120
"2022-09-23";"22:19:00";78;"Female";25;"Beauty";2;300;333;600
"2023-09-17";"19:52:00";12;"Male";46;"Beauty";4;300;297;1200
"2023-10-28";"21:45:00";132;"Male";56;"Clothing";4;25;25;100
"2022-10-15";"19:51:00";125;"Male";52;"Electronics";3;50;62;150
"2022-09-07";"19:53:00";138;"Male";64;"Electronics";4;30;32;120
"2023-10-02";"20:26:00";64;"Female";25;"Beauty";2;300;294;600
"2022-10-26";"22:10:00";115;"Male";46;"Beauty";4;300;321;1200
"2022-12-17";"17:25:00";150;"Male";56;"Clothing";4;25;27;100
"2022-11-22";"22:24:00";86;"Male";52;"Electronics";3;50;62;150
"2023-10-11";"17:51:00";142;"Male";40;"Clothing";2;30;34;60
"2023-10-21";"20:56:00";144;"Female";34;"Electronics";4;50;57;200
"2022-12-23";"17:56:00";82;"Male";41;"Electronics";2;30;32;60
"2023-12-08";"21:39:00";86;"Female";30;"Beauty";2;300;342;600
"2023-11-12";"20:58:00";27;"Male";29;"Beauty";3;30;29;90
